time,DAYTOTAL_DG01LW01,DAYTOTAL_DG01LW02,DAYTOTAL_DG01LW03,DAYTOTAL_DG01LW05,DAYTOTAL_DG01LW06,DAYTOTAL_DG01LW07,DAYTOTAL_DG01LW08,DAYTOTAL_DG01LW09,DAYTOTAL_DG01LW10,DAYTOTAL_DG01LW11,DAYTOTAL_DG02LW01,DAYTOTAL_DG02LW02,DAYTOTAL_DG02LW03,DAYTOTAL_DG02LW05,DAYTOTAL_DG02LW06,DAYTOTAL_DG02LW07,DAYTOTAL_DG02LW08,DAYTOTAL_DG02LW09,DAYTOTAL_DG02LW10,DAYTOTAL_DG02LW11,PU01FT01,DG02PT01,DG02PT02,DG02TT01,DG02LT01,DG01PT02,DG01TT01,DG01PT01,DG01LT01,AD01TT02,AD01LT01,AD01LT02,AD01TT01,AD01PT01,DA01FT03,DG01M01_RIGHT,DG01M01_LEFT,DG02M01_RIGHT,DG02M01_LEFT,AD01M01_RIGHT,AD01M02_RIGHT,AD01M03_RIGHT,Biogas H2S voor koolfilters,Biogas H2S tussen koolfilters,Biogas CH4,Biogas H2S na koolfilters,Biogas O2,Biogas CO2,Biomethaan CH4,Biomethaan N2,Biomethaan O2,Biomethaan CO2,Biomethaan flow,LW01TT01,LW01LT01,LW02TT01,LW02LT01,LW03TT01,LW03LT01,LW05LT01,LW05TT01,LW06LT01,LW06TT01,LW07LT01,LW07TT01,LW08LT01,LW08TT01,LW09LT01,LW09TT01,LW10LT01,LW10TT01,LW11LT01,LW11TT01
2021-11-01 10:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,18.61,66.52,0.0,0.15,33.2,89.18,1.46,0.19,9.18,1063.21,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:14:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.19,1.46,0.19,9.16,1056.94,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.19,1.47,0.19,9.15,1070.99,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:24:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.62,0.0,0.15,33.11,89.2,1.47,0.19,9.15,1082.17,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:29:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.27,1.45,0.18,9.1,1095.12,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:34:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.43,0.18,9.12,1099.17,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:39:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.62,0.0,0.15,33.1,89.35,1.39,0.19,9.07,1108.46,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:44:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.46,0.19,9.1,1119.14,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:49:00,,,,,,,,,,,,,,,,,,,,,22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.31,1.5,0.19,9.0,1131.71,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:54:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.58,0.0,0.15,33.09,89.4,1.49,0.19,8.92,1144.39,,,,,,,,,,,,,,,,,,,,
2021-11-01 10:59:00,,,,,,,,,,,,,,,,,,,,,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36,1.47,0.19,8.98,1154.89,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:04:00,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.47,0.19,9.08,1156.39,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,18.61,66.58,0.0,0.15,33.09,89.26,1.48,0.19,9.07,1147.43,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:14:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28,1.48,0.19,9.05,1139.72,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,1.48,0.19,9.13,1129.41,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:24:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.59,0.0,0.15,33.09,89.26,1.47,0.19,9.07,1126.03,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:29:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.42,1.47,0.19,8.93,1124.83,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:34:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.35,1.45,0.18,9.02,1124.28,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:39:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.57,0.0,0.14,33.1,89.24,1.43,0.18,9.15,1114.32,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:44:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,1.44,0.18,9.18,1083.49,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:49:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.25,1.47,0.19,9.1,1103.04,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:54:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.67,0.0,0.14,33.05,89.26,1.46,0.19,9.1,1110.63,,,,,,,,,,,,,,,,,,,,
2021-11-01 11:59:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.42,1.46,0.18,8.94,1122.86,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:04:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36,1.43,0.18,9.02,1134.03,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.79,1.43,0.14,32.92,89.36,1.43,0.18,9.03,1142.94,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:14:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.54,1.44,0.18,8.83,1152.21,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,1.46,0.19,8.86,1159.4,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:24:00,,,,,,,,,,,,,,,,,,,,,23.06,,,,,,,,,,,,,,,,,,,,,,,,66.81,1.43,0.14,32.91,89.38,1.42,0.18,9.02,1166.04,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:29:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28,1.42,0.18,9.12,1170.69,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:34:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.25,1.41,0.18,9.17,1172.59,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:39:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.79,0.0,0.14,32.94,89.43,1.41,0.18,8.98,1176.49,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:44:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,1.4,0.18,9.09,1175.38,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:49:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.43,1.39,0.18,9.0,1178.04,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:54:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.83,0.0,0.14,32.94,89.32,1.39,0.18,9.1,1174.74,,,,,,,,,,,,,,,,,,,,
2021-11-01 12:59:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34,1.39,0.18,9.1,1175.85,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:04:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.44,1.37,0.17,9.01,1174.54,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.86,0.0,0.14,32.91,89.33,1.39,0.18,9.11,1177.54,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:14:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36,1.39,0.18,9.07,1179.35,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.19,1.39,0.18,9.24,1181.99,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:24:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.78,1.43,0.23,32.94,89.35,1.39,0.18,9.09,1182.53,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:29:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48,1.38,0.17,8.97,1179.59,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:34:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.22,1.37,0.17,9.24,1177.72,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:39:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.71,1.43,0.15,33.0,89.5,1.38,0.18,8.95,1175.46,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:44:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.31,1.36,0.17,9.15,1177.81,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:49:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.39,1.39,0.18,9.05,1176.68,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:54:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.73,0.0,0.14,32.98,89.2,1.38,0.18,9.25,1176.18,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:59:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.51,1.37,0.17,8.95,1174.65,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:04:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.37,1.35,0.17,9.11,1174.65,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.68,0.0,0.14,33.07,89.42,1.36,0.17,9.05,1173.55,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:14:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.27,1.37,0.17,9.19,1175.28,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.42,1.36,0.17,9.05,1174.13,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:24:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.57,0.0,0.14,33.12,89.25,1.35,0.17,9.23,1177.57,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:29:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41,1.36,0.17,9.06,1158.57,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:34:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.36,0.17,9.21,1173.79,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:39:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.48,0.0,0.14,33.22,89.45,1.37,0.17,9.01,1167.8,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:44:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.35,0.17,9.19,1171.11,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:49:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.45,1.37,0.17,9.01,1170.05,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:54:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.49,0.0,0.13,33.21,89.22,1.37,0.17,9.24,1171.52,,,,,,,,,,,,,,,,,,,,
2021-11-01 14:59:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23,1.36,0.17,9.23,1169.09,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:04:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23,1.35,0.17,9.25,1171.84,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:09:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.47,0.0,0.13,33.22,89.45,1.36,0.17,9.02,1169.72,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:14:00,,,,,,,,,,,,,,,,,,,,,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.37,0.17,9.17,1173.11,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:19:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47,1.38,0.17,8.99,1170.51,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:24:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.47,0.0,0.13,33.22,89.36,1.37,0.17,9.1,1174.29,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:32:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.33,1.35,0.17,9.15,1199.95,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:37:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.39,0.0,0.13,33.33,89.37,1.35,0.17,9.12,1195.01,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:42:00,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34,1.35,0.17,9.14,1158.87,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:47:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.35,0.17,9.19,1165.71,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:52:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.34,1.43,0.13,33.36,89.28,1.35,0.17,9.21,1161.73,,,,,,,,,,,,,,,,,,,,
2021-11-01 15:57:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,1.35,0.17,9.16,1164.34,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:02:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.38,1.34,0.17,9.11,1165.92,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:07:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.35,1.43,0.13,33.35,89.32,1.34,0.17,9.17,1165.34,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:12:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28,1.35,0.17,9.21,1168.44,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:17:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.35,0.17,9.19,1164.81,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:22:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.35,0.0,0.13,33.34,89.33,1.35,0.17,9.15,1167.52,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:27:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.27,1.36,0.17,9.2,1168.01,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:32:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.35,1.37,0.17,9.11,1169.26,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:37:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.38,0.0,0.13,33.33,89.34,1.36,0.17,9.12,1172.35,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:42:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.33,1.36,0.17,9.14,1169.37,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:47:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,1.36,0.17,9.07,1179.55,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:52:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.43,0.0,0.13,33.3,89.35,1.33,0.17,9.15,1181.86,,,,,,,,,,,,,,,,,,,,
2021-11-01 16:57:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,1.31,0.17,9.12,1180.77,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:02:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,1.35,0.17,9.16,1180.8,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:07:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,25.76,66.51,0.0,0.14,33.19,89.32,1.37,0.18,9.14,1182.66,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:12:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.38,0.18,9.15,1184.06,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:17:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47,1.4,0.18,8.95,1187.18,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:22:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.54,0.0,0.14,33.11,89.35,1.41,0.18,9.06,1184.64,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:27:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24,1.42,0.19,9.16,1185.37,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:32:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.21,1.43,0.19,9.18,1186.35,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:37:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.57,0.0,0.15,33.07,89.21,1.44,0.19,9.16,1179.49,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:42:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.45,0.19,9.1,1177.03,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:47:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,1.45,0.19,9.06,1184.04,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:52:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.63,0.0,0.15,32.98,89.44,1.45,0.19,8.92,1177.91,,,,,,,,,,,,,,,,,,,,
2021-11-01 17:57:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41,1.45,0.19,8.95,1180.57,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:02:00,,,,,,,,,,,,,,,,,,,,,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,1.47,0.2,9.04,1180.73,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:07:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,4.29,66.71,0.0,0.16,32.89,89.25,1.48,0.2,9.08,1181.49,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:12:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.47,0.2,9.07,1180.34,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:17:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.31,1.48,0.2,9.0,1183.49,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:22:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.78,0.0,0.16,32.81,89.25,1.5,0.2,9.05,1182.51,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:27:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23,1.51,0.21,9.05,1187.66,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:32:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.27,1.52,0.21,9.0,1186.74,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:37:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,66.91,0.0,0.17,32.65,89.36,1.53,0.21,8.91,1188.78,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:42:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23,1.52,0.21,9.04,1188.3,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:47:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28,1.53,0.21,8.97,1197.44,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:52:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,67.07,0.0,0.17,32.49,89.23,1.53,0.21,9.03,1195.79,,,,,,,,,,,,,,,,,,,,
2021-11-01 18:57:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.37,1.53,0.21,8.89,1201.04,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:02:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.22,1.53,0.21,9.04,1202.87,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:07:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,4.29,67.31,0.0,0.17,32.25,89.32,1.53,0.21,8.94,1204.33,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:12:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.54,0.22,8.95,1209.39,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:17:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,1.54,0.22,9.04,1208.87,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:22:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,67.51,0.0,0.18,32.03,89.21,1.55,0.22,9.01,1206.73,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:27:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,1.56,0.22,8.9,1197.81,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:32:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.17,1.56,0.22,9.05,1188.59,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:37:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,67.76,0.0,0.18,31.79,89.24,1.57,0.22,8.96,1179.33,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:42:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,1.58,0.22,9.0,1167.32,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:47:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,1.58,0.22,8.94,1161.99,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:52:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,67.98,0.0,0.18,31.56,89.23,1.58,0.22,8.97,1152.07,,,,,,,,,,,,,,,,,,,,
2021-11-01 19:57:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,1.59,0.22,8.9,1142.83,,,,,,,,,,,,,,,,,,,,
2021-11-01 20:02:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.21,1.58,0.22,8.99,1129.14,,,,,,,,,,,,,,,,,,,,
2021-11-01 20:07:00,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.0,4.29,68.28,0.0,0.18,31.29,89.33,1.58,0.22,8.88,1120.56,,,,,,,,,,,,,,,,,,,,
